game_pk,half_inning,label,inning_topbot,inning,game_date,pitcher,team,season,hits_allowed,walks,strikeouts,batters_faced,runs_allowed,ERA_season,WHIP_season,FIP_season,K/9_season,BB/9_season,xFIP_season,CSW%_season,xERA_season,runs_rolling10_team,OBP_team,SLG_team,K_rate_team,BB_rate_team,is_home_team
716568,Top_1st,0,Top,1,2023-09-15,669923,LAD,2023,5,3,7,9,4,3.35,1.04,3.34,8.12,0.9,3.63,0.273,3.9,0.7,0.3555555555555555,0.5263157894736842,0.2,0.1111111111111111,False
716571,Bot_1st,1,Bot,1,2023-09-15,657277,COL,2023,4,0,6,9,1,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.6,0.2926829268292683,0.3243243243243243,0.2439024390243902,0.0975609756097561,True
716572,Bot_1st,1,Bot,1,2023-09-15,605400,STL,2023,7,1,1,9,3,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,1.0,0.3617021276595745,0.5,0.1914893617021276,0.1489361702127659,True
716575,Top_1st,0,Top,1,2023-09-15,608337,TEX,2023,2,1,12,9,0,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.5,0.375,0.6097560975609756,0.2291666666666666,0.1458333333333333,False
716576,Top_1st,1,Top,1,2023-09-15,621244,BOS,2023,5,0,8,9,0,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.5,0.3396226415094339,0.48,0.3018867924528302,0.0566037735849056,False
716577,Bot_1st,1,Bot,1,2023-09-15,664299,KC,2023,5,1,6,9,3,4.56,1.27,4.58,8.83,3.44,5.16,0.252,4.42,0.5,0.3125,0.3,0.1666666666666666,0.125,True
716579,Bot_1st,1,Bot,1,2023-09-15,543037,PIT,2023,6,3,3,9,2,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.6,0.3555555555555555,0.4634146341463415,0.2,0.0666666666666666,True
716579,Top_1st,0,Top,1,2023-09-15,670912,NYY,2023,4,5,7,9,1,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.1,0.2857142857142857,0.2,0.3265306122448979,0.1836734693877551,False
716582,Bot_1st,1,Bot,1,2023-09-15,693821,MIA,2023,9,0,6,10,4,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.5,0.3111111111111111,0.5853658536585366,0.3111111111111111,0.0444444444444444,True
716583,Bot_1st,1,Bot,1,2023-09-15,621107,BAL,2023,1,0,8,9,1,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,0.0,0.1944444444444444,0.0666666666666666,0.2777777777777778,0.1388888888888889,True
716586,Top_1st,0,Top,1,2023-09-14,680694,TB,2023,7,0,5,9,4,2.83,1.04,3.27,8.96,2.35,3.53,0.291,3.77,0.7,0.4,0.4102564102564102,0.32,0.18,False
716587,Top_1st,1,Top,1,2023-09-14,592332,TEX,2023,6,6,5,9,4,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.7,0.3877551020408163,0.6904761904761905,0.2040816326530612,0.1428571428571428,False
716588,Bot_1st,0,Bot,1,2023-09-14,518876,NYM,2023,6,4,7,9,7,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.9,0.3478260869565217,0.55,0.1521739130434782,0.0434782608695652,True
716588,Top_1st,1,Top,1,2023-09-14,673540,AZ,2023,2,2,10,9,0,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.3,0.2368421052631578,0.3783783783783784,0.3684210526315789,0.0263157894736842,False
716589,Bot_1st,1,Bot,1,2023-09-13,605483,LAD,2023,1,1,8,9,0,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,0.7,0.3409090909090909,0.5384615384615384,0.1590909090909091,0.0681818181818181,True
716591,Top_1st,1,Top,1,2023-09-14,656605,WSH,2023,2,1,7,9,0,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.7,0.3023255813953488,0.55,0.1627906976744186,0.0232558139534883,False
716594,Bot_1st,1,Bot,1,2023-09-13,656756,TOR,2023,4,1,3,9,0,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.0,0.1714285714285714,0.064516129032258,0.1428571428571428,0.1142857142857142,True
716594,Top_1st,0,Top,1,2023-09-13,579328,TEX,2023,5,2,3,9,6,3.86,1.27,4.12,9.72,2.58,3.77,0.2789999999999999,4.3,0.9,0.4117647058823529,0.7272727272727273,0.1764705882352941,0.1372549019607843,False
716595,Bot_1st,1,Bot,1,2023-09-13,668678,NYM,2023,8,3,4,9,6,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.9,0.3617021276595745,0.5853658536585366,0.1276595744680851,0.0425531914893617,True
716602,Top_1st,0,Top,1,2023-09-13,622491,LAA,2023,3,3,8,9,2,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.3,0.2564102564102564,0.3428571428571428,0.2307692307692307,0.0512820512820512,False
716603,Bot_1st,1,Bot,1,2023-09-13,675911,PHI,2023,4,2,9,9,1,3.86,1.09,2.85,13.55,2.8,2.92,0.3379999999999999,3.09,1.2,0.4561403508771929,0.6,0.2280701754385964,0.1929824561403508,True
716604,Top_1st,1,Top,1,2023-09-13,502043,STL,2023,3,3,4,9,1,4.73,1.32,4.13,7.36,2.58,4.13,0.272,4.8,1.0,0.4081632653061224,0.5128205128205128,0.1836734693877551,0.1836734693877551,False
716608,Top_1st,1,Top,1,2023-09-12,458681,SD,2023,5,2,3,9,2,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,0.6,0.3181818181818182,0.5263157894736842,0.25,0.0909090909090909,False
716610,Top_1st,1,Top,1,2023-09-12,642547,MIA,2023,2,0,9,9,1,3.86,1.12,3.85,11.41,2.93,3.42,0.294,3.35,0.5,0.3478260869565217,0.575,0.2391304347826087,0.108695652173913,False
716611,Top_1st,1,Top,1,2023-09-12,656302,KC,2023,4,1,8,9,1,4.58,1.42,3.72,10.88,4.02,4.08,0.291,4.1,0.7,0.3333333333333333,0.4878048780487805,0.125,0.1041666666666666,False
716614,Bot_1st,1,Bot,1,2023-09-12,676664,HOU,2023,5,2,3,9,2,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,0.8,0.4230769230769231,0.5777777777777777,0.1538461538461538,0.0961538461538461,True
716614,Top_1st,1,Top,1,2023-09-12,434378,OAK,2023,8,0,7,9,5,3.22,1.13,3.85,7.98,2.49,4.56,0.259,3.63,0.4,0.275,0.3783783783783784,0.225,0.075,False
716618,Top_1st,0,Top,1,2023-09-12,554430,ATL,2023,7,3,4,9,6,3.61,1.08,3.15,9.94,1.83,3.54,0.275,3.18,0.4,0.36,0.4871794871794871,0.18,0.16,False
716623,Top_1st,0,Top,1,2023-09-11,669302,LAA,2023,6,1,5,9,3,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.4,0.3255813953488372,0.3714285714285714,0.2093023255813953,0.1162790697674418,False
716624,Top_1st,0,Top,1,2023-09-11,664285,OAK,2023,4,1,10,9,3,3.45,1.13,3.5,9.09,2.59,3.39,0.281,4.3,0.1,0.2368421052631578,0.2058823529411764,0.2368421052631578,0.1052631578947368,False
716626,Bot_1st,1,Bot,1,2023-09-11,666200,MIL,2023,10,4,5,9,6,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.5,0.2857142857142857,0.4117647058823529,0.3809523809523809,0.1666666666666666,True
716629,Top_1st,1,Top,1,2023-09-11,543243,TB,2023,6,3,5,9,2,2.79,1.15,2.83,8.95,2.69,3.64,0.2789999999999999,3.66,1.1,0.4528301886792453,0.5476190476190477,0.3018867924528302,0.1698113207547169,False
716630,Bot_1st,0,Bot,1,2023-09-11,641540,TOR,2023,6,3,7,10,3,3.7,1.26,4.27,7.3,2.87,4.39,0.2739999999999999,4.48,0.4,0.3076923076923077,0.2352941176470588,0.1282051282051282,0.1282051282051282,True
716630,Top_1st,0,Top,1,2023-09-11,605135,TEX,2023,9,3,3,9,5,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,1.1,0.4230769230769231,0.8260869565217391,0.173076923076923,0.1153846153846153,False
716631,Bot_1st,0,Bot,1,2023-09-12,543475,CWS,2023,7,0,3,9,5,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.7,0.2765957446808511,0.2439024390243902,0.2553191489361702,0.0851063829787234,True
716635,Bot_1st,0,Bot,1,2023-09-11,571578,PIT,2023,5,1,8,9,2,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,0.1,0.1714285714285714,0.2647058823529412,0.2,0.0285714285714285,True
716636,Top_1st,1,Top,1,2023-09-11,665152,STL,2023,7,4,2,9,4,4.12,1.31,4.51,8.18,2.87,4.34,0.261,4.93,0.9,0.375,0.4102564102564102,0.2291666666666666,0.1666666666666666,False
716639,Top_1st,1,Top,1,2023-09-10,641154,NYM,2023,2,2,14,10,0,3.66,1.15,3.33,10.86,2.23,3.28,0.301,3.0,0.8,0.2954545454545454,0.5,0.1590909090909091,0.0227272727272727,False
716641,Top_1st,1,Top,1,2023-09-10,621244,KC,2023,5,2,7,9,2,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.3,0.2368421052631578,0.4571428571428571,0.1842105263157894,0.0526315789473684,False
716642,Bot_1st,0,Bot,1,2023-09-10,571945,CIN,2023,7,1,2,9,4,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.5,0.3181818181818182,0.45,0.1818181818181818,0.0909090909090909,True
716645,Top_1st,1,Top,1,2023-09-10,621107,SEA,2023,7,2,6,9,3,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,0.5,0.3095238095238095,0.3243243243243243,0.2619047619047619,0.119047619047619,False
716646,Bot_1st,0,Bot,1,2023-09-10,669203,NYY,2023,0,2,7,9,0,3.39,1.07,3.81,9.29,3.07,3.8,0.292,3.38,0.4,0.2682926829268293,0.4,0.3658536585365853,0.1463414634146341,True
716646,Top_1st,0,Top,1,2023-09-10,543037,MIL,2023,3,0,9,9,0,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.4,0.2619047619047619,0.3142857142857143,0.3809523809523809,0.1428571428571428,False
716649,Top_1st,0,Top,1,2023-09-09,664299,SD,2023,4,3,5,9,4,4.56,1.27,4.58,8.83,3.44,5.16,0.252,4.42,0.9,0.3023255813953488,0.717948717948718,0.1860465116279069,0.0232558139534883,False
716650,Bot_1st,1,Bot,1,2023-09-09,608337,LAA,2023,3,0,9,9,4,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.3,0.3409090909090909,0.3333333333333333,0.2045454545454545,0.1363636363636363,True
716651,Bot_1st,1,Bot,1,2023-09-09,670912,ATL,2023,9,2,4,9,3,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.3,0.3695652173913043,0.4871794871794871,0.1521739130434782,0.108695652173913,True
716653,Top_1st,1,Top,1,2023-09-09,605400,MIA,2023,7,0,6,9,3,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,0.6,0.3829787234042553,0.5714285714285714,0.2127659574468085,0.0851063829787234,False
716660,Bot_1st,0,Bot,1,2023-09-09,518876,CHC,2023,4,5,6,9,1,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.6,0.3962264150943396,0.2368421052631578,0.2830188679245283,0.2641509433962264,True
716660,Top_1st,1,Top,1,2023-09-09,657006,AZ,2023,6,0,6,9,1,3.06,1.17,3.02,9.14,1.87,3.32,0.262,3.5,0.6,0.3255813953488372,0.5853658536585366,0.2558139534883721,0.0465116279069767,False
716661,Top_1st,0,Top,1,2023-09-09,592332,KC,2023,2,1,10,9,1,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.3,0.1944444444444444,0.4411764705882353,0.1944444444444444,0.0277777777777777,False
716663,Top_1st,0,Top,1,2023-09-09,657277,COL,2023,3,1,4,9,0,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.5,0.275,0.2571428571428571,0.3,0.125,False
716665,Top_1st,1,Top,1,2023-09-08,656756,OAK,2023,8,1,6,9,5,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.2,0.275,0.3783783783783784,0.175,0.075,False
716666,Bot_1st,1,Bot,1,2023-09-08,673540,MIN,2023,4,4,5,9,2,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.4,0.3555555555555555,0.4054054054054054,0.2222222222222222,0.1555555555555555,True
716669,Bot_1st,1,Bot,1,2023-09-08,605483,HOU,2023,5,3,8,9,2,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,0.9,0.375,0.6666666666666666,0.1875,0.0833333333333333,True
716671,Bot_1st,1,Bot,1,2023-09-08,669923,TB,2023,5,3,6,9,4,3.35,1.04,3.34,8.12,0.9,3.63,0.273,3.9,0.7,0.3478260869565217,0.4210526315789473,0.3478260869565217,0.1304347826086956,True
716672,Bot_1st,0,Bot,1,2023-09-08,680694,BOS,2023,4,0,9,9,2,2.83,1.04,3.27,8.96,2.35,3.53,0.291,3.77,0.5,0.2564102564102564,0.4736842105263157,0.3333333333333333,0.0256410256410256,True
716673,Top_1st,0,Top,1,2023-09-08,579328,KC,2023,3,1,8,9,1,3.86,1.27,4.12,9.72,2.58,3.77,0.2789999999999999,4.3,0.3,0.2162162162162162,0.4411764705882353,0.1891891891891892,0.054054054054054,False
716674,Bot_1st,1,Bot,1,2023-09-08,656605,ATL,2023,12,1,4,9,8,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.3,0.3478260869565217,0.475,0.1521739130434782,0.0869565217391304,True
716674,Top_1st,1,Top,1,2023-09-08,693821,PIT,2023,4,1,9,9,2,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.2,0.25,0.4117647058823529,0.1388888888888889,0.0555555555555555,False
716678,Bot_1st,0,Bot,1,2023-09-08,668678,CHC,2023,3,2,8,10,0,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.7,0.4074074074074074,0.282051282051282,0.2592592592592592,0.2592592592592592,True
716683,Bot_1st,1,Bot,1,2023-09-07,622491,TB,2023,4,4,8,9,0,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.7,0.3617021276595745,0.5238095238095238,0.3191489361702128,0.0851063829787234,True
716687,Bot_1st,1,Bot,1,2023-09-06,434378,TEX,2023,4,1,6,10,1,3.22,1.13,3.85,7.98,2.49,4.56,0.259,3.63,0.7,0.3181818181818182,0.6428571428571429,0.1818181818181818,0.0454545454545454,True
716688,Top_1st,1,Top,1,2023-09-06,543475,CWS,2023,7,1,0,9,3,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.3,0.2564102564102564,0.2571428571428571,0.1794871794871795,0.0769230769230769,False
716689,Top_1st,1,Top,1,2023-09-06,675911,STL,2023,6,3,5,9,6,3.86,1.09,2.85,13.55,2.8,2.92,0.3379999999999999,3.09,0.4,0.2926829268292683,0.2941176470588235,0.2926829268292683,0.1463414634146341,False
716690,Bot_1st,1,Bot,1,2023-09-06,502043,LAA,2023,6,2,3,9,3,4.73,1.32,4.13,7.36,2.58,4.13,0.272,4.8,0.2,0.3636363636363636,0.25,0.2045454545454545,0.1590909090909091,True
716691,Bot_1st,0,Bot,1,2023-09-06,554430,SD,2023,1,2,7,9,0,3.61,1.08,3.15,9.94,1.83,3.54,0.275,3.18,1.0,0.3478260869565217,0.7560975609756098,0.108695652173913,0.0217391304347826,True
716693,Bot_1st,1,Bot,1,2023-09-06,669302,CIN,2023,7,2,9,9,3,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.5,0.2954545454545454,0.4390243902439024,0.25,0.0681818181818181,True
716695,Bot_1st,0,Bot,1,2023-09-06,458681,MIA,2023,7,3,1,9,6,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,0.7,0.4081632653061224,0.5777777777777777,0.1428571428571428,0.0612244897959183,True
716697,Bot_1st,1,Bot,1,2023-09-06,642547,PIT,2023,4,1,4,9,2,3.86,1.12,3.85,11.41,2.93,3.42,0.294,3.35,0.3,0.25,0.4117647058823529,0.0833333333333333,0.0555555555555555,True
716698,Top_1st,0,Top,1,2023-09-06,676664,TOR,2023,4,4,3,9,1,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,0.8,0.4489795918367347,0.4358974358974359,0.0612244897959183,0.2040816326530612,False
716704,Bot_1st,0,Bot,1,2023-09-05,656302,KC,2023,8,2,7,9,4,4.58,1.42,3.72,10.88,4.02,4.08,0.291,4.1,0.3,0.1944444444444444,0.4285714285714285,0.1666666666666666,0.0277777777777777,True
716705,Bot_1st,0,Bot,1,2023-09-05,664285,TEX,2023,6,4,4,11,1,3.45,1.13,3.5,9.09,2.59,3.39,0.281,4.3,0.7,0.3023255813953488,0.5609756097560976,0.2325581395348837,0.0465116279069767,True
716706,Bot_1st,0,Bot,1,2023-09-05,665152,LAA,2023,4,3,5,9,0,4.12,1.31,4.51,8.18,2.87,4.34,0.261,4.93,0.3,0.3555555555555555,0.2702702702702703,0.2222222222222222,0.1555555555555555,True
716707,Bot_1st,1,Bot,1,2023-09-05,605135,OAK,2023,7,0,7,9,1,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,0.1,0.2564102564102564,0.2857142857142857,0.2307692307692307,0.1025641025641025,True
716709,Bot_1st,1,Bot,1,2023-09-05,571945,ATL,2023,8,2,2,9,3,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.2,0.275,0.3333333333333333,0.175,0.075,True
716710,Top_1st,0,Top,1,2023-09-05,666200,LAD,2023,4,1,6,9,2,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.8,0.3877551020408163,0.5555555555555556,0.2040816326530612,0.0816326530612244,False
716711,Top_1st,1,Top,1,2023-09-05,543037,DET,2023,8,0,7,9,1,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.4,0.3636363636363636,0.3947368421052631,0.2954545454545454,0.1363636363636363,False
716715,Top_1st,1,Top,1,2023-09-05,571578,NYM,2023,7,2,2,9,8,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,0.5,0.2051282051282051,0.2941176470588235,0.282051282051282,0.0512820512820512,False
716716,Top_1st,1,Top,1,2023-09-05,621107,BOS,2023,5,2,7,9,3,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,0.6,0.2926829268292683,0.5641025641025641,0.2682926829268293,0.048780487804878,False
716717,Bot_1st,1,Bot,1,2023-09-05,543243,CLE,2023,6,2,3,9,3,2.79,1.15,2.83,8.95,2.69,3.64,0.2789999999999999,3.66,0.2,0.2564102564102564,0.3055555555555556,0.2051282051282051,0.0769230769230769,True
716718,Bot_1st,0,Bot,1,2023-09-04,669203,PIT,2023,7,0,7,9,4,3.39,1.07,3.81,9.29,3.07,3.8,0.292,3.38,0.5,0.3095238095238095,0.4594594594594595,0.119047619047619,0.0952380952380952,True
716719,Bot_1st,1,Bot,1,2023-09-04,641154,CLE,2023,8,3,3,9,1,3.66,1.15,3.33,10.86,2.23,3.28,0.301,3.0,0.2,0.2307692307692307,0.2972972972972973,0.2307692307692307,0.0512820512820512,True
716719,Top_1st,1,Top,1,2023-09-04,608337,MIN,2023,7,3,3,9,9,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.5,0.3777777777777777,0.4166666666666667,0.2,0.1777777777777777,False
716720,Bot_1st,1,Bot,1,2023-09-04,592836,SD,2023,5,3,4,9,4,4.38,1.31,4.53,7.19,3.7,4.83,0.25,4.36,1.1,0.3877551020408163,0.7619047619047619,0.1632653061224489,0.0612244897959183,True
716721,Top_1st,0,Top,1,2023-09-04,518876,COL,2023,4,1,12,9,1,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.1,0.2058823529411764,0.25,0.3235294117647059,0.0588235294117647,False
716723,Bot_1st,0,Bot,1,2023-09-04,657277,CHC,2023,5,1,4,9,3,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.6,0.34,0.35,0.3,0.18,True
716723,Top_1st,0,Top,1,2023-09-04,657006,SF,2023,2,2,12,9,0,3.06,1.17,3.02,9.14,1.87,3.32,0.262,3.5,0.3,0.2857142857142857,0.2777777777777778,0.2142857142857142,0.1428571428571428,False
716725,Bot_1st,1,Bot,1,2023-09-03,450203,LAD,2023,6,3,3,9,2,3.64,1.43,3.87,10.08,4.57,4.27,0.307,4.64,0.8,0.4,0.5652173913043478,0.18,0.08,True
716726,Bot_1st,1,Bot,1,2023-09-04,621244,OAK,2023,4,1,7,9,2,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.1,0.2307692307692307,0.2571428571428571,0.2564102564102564,0.1025641025641025,True
716730,Bot_1st,0,Bot,1,2023-09-03,592332,COL,2023,6,3,5,9,3,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.1,0.25,0.3235294117647059,0.2777777777777778,0.0555555555555555,True
716732,Top_1st,1,Top,1,2023-09-03,668678,BAL,2023,8,1,4,9,4,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.9,0.3409090909090909,0.5,0.2272727272727272,0.0454545454545454,False
716733,Bot_1st,1,Bot,1,2023-09-03,670912,STL,2023,4,6,2,9,3,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.5,0.3695652173913043,0.4054054054054054,0.217391304347826,0.1739130434782608,True
716735,Top_1st,0,Top,1,2023-09-03,664299,NYY,2023,4,0,8,9,3,4.56,1.27,4.58,8.83,3.44,5.16,0.252,4.42,0.6,0.2790697674418604,0.4,0.4186046511627907,0.1627906976744186,False
716740,Bot_1st,1,Bot,1,2023-09-03,645261,WSH,2023,9,2,3,9,4,4.14,1.21,4.03,7.36,2.34,4.0,0.27,4.33,0.4,0.2682926829268293,0.3513513513513513,0.1951219512195122,0.0975609756097561,True
716741,Bot_1st,1,Bot,1,2023-09-02,693821,LAD,2023,5,4,4,9,1,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.8,0.3877551020408163,0.5555555555555556,0.1836734693877551,0.0816326530612244,True
716742,Bot_1st,1,Bot,1,2023-09-03,669923,NYM,2023,6,0,3,9,4,3.35,1.04,3.34,8.12,0.9,3.63,0.273,3.9,0.1,0.1388888888888889,0.1212121212121212,0.3611111111111111,0.0555555555555555,True
716743,Top_1st,0,Top,1,2023-09-02,605483,SF,2023,3,4,8,9,0,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,0.4,0.2682926829268293,0.3611111111111111,0.2195121951219512,0.1219512195121951,False
716745,Bot_1st,0,Bot,1,2023-09-02,605400,MIL,2023,8,3,5,9,6,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,0.9,0.42,0.6410256410256411,0.24,0.18,True
716747,Bot_1st,0,Bot,1,2023-09-02,680694,AZ,2023,4,4,6,10,2,2.83,1.04,3.27,8.96,2.35,3.53,0.291,3.77,0.3,0.2368421052631578,0.3142857142857143,0.3157894736842105,0.0789473684210526,True
716748,Bot_1st,1,Bot,1,2023-09-02,579328,COL,2023,6,4,6,9,4,3.86,1.27,4.12,9.72,2.58,3.77,0.2789999999999999,4.3,0.1,0.2702702702702703,0.3428571428571428,0.2432432432432432,0.054054054054054,True
716751,Bot_1st,1,Bot,1,2023-09-02,622491,NYM,2023,8,3,2,9,4,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.0,0.1428571428571428,0.1212121212121212,0.3714285714285714,0.0571428571428571,True
716752,Top_1st,1,Top,1,2023-09-02,656756,MIN,2023,7,2,0,9,6,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.5,0.391304347826087,0.3142857142857143,0.217391304347826,0.1956521739130435,False
716758,Top_1st,1,Top,1,2023-09-01,676664,LAA,2023,4,3,3,9,0,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,0.4,0.2941176470588235,0.2727272727272727,0.2352941176470588,0.1372549019607843,False
716763,Top_1st,1,Top,1,2023-09-01,434378,NYY,2023,8,1,3,9,6,3.22,1.13,3.85,7.98,2.49,4.56,0.259,3.63,0.8,0.3404255319148936,0.6153846153846154,0.3191489361702128,0.1489361702127659,False
716764,Top_1st,0,Top,1,2023-09-01,543475,BOS,2023,4,1,7,12,2,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.4,0.2857142857142857,0.525,0.1666666666666666,0.0476190476190476,False
716765,Bot_1st,1,Bot,1,2023-09-01,554430,MIL,2023,5,0,10,9,3,3.61,1.08,3.15,9.94,1.83,3.54,0.275,3.18,0.9,0.4081632653061224,0.6410256410256411,0.1836734693877551,0.1632653061224489,True
716765,Top_1st,1,Top,1,2023-09-01,642547,PHI,2023,2,0,10,9,1,3.86,1.12,3.85,11.41,2.93,3.42,0.294,3.35,0.5,0.3333333333333333,0.631578947368421,0.3571428571428571,0.0952380952380952,False
716766,Bot_1st,0,Bot,1,2023-09-01,656605,STL,2023,5,3,8,9,1,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.5,0.3409090909090909,0.4444444444444444,0.25,0.1363636363636363,True
716768,Bot_1st,1,Bot,1,2023-08-31,675911,LAD,2023,4,2,9,9,4,3.86,1.09,2.85,13.55,2.8,2.92,0.3379999999999999,3.09,1.3,0.4444444444444444,0.7142857142857143,0.1481481481481481,0.074074074074074,True
716768,Top_1st,1,Top,1,2023-08-31,458681,ATL,2023,7,3,1,9,7,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,0.3,0.2926829268292683,0.358974358974359,0.1463414634146341,0.048780487804878,False
716769,Bot_1st,1,Bot,1,2023-09-01,669302,NYM,2023,7,0,9,9,1,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.0,0.1428571428571428,0.0909090909090909,0.3428571428571428,0.0571428571428571,True
716769,Top_1st,0,Top,1,2023-09-01,673540,SEA,2023,5,2,12,9,1,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.7,0.4,0.4883720930232558,0.26,0.14,False
716778,Bot_1st,1,Bot,1,2023-08-30,621107,MIA,2023,4,0,4,9,0,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,0.3,0.3333333333333333,0.4666666666666667,0.1875,0.0625,True
716778,Top_1st,0,Top,1,2023-08-30,666200,TB,2023,1,2,8,9,0,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.6,0.4074074074074074,0.3863636363636363,0.2222222222222222,0.1851851851851851,False
716781,Bot_1st,0,Bot,1,2023-08-30,543037,DET,2023,4,2,7,9,2,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.4,0.2307692307692307,0.3428571428571428,0.2307692307692307,0.1025641025641025,True
716782,Top_1st,1,Top,1,2023-08-30,571945,SD,2023,7,2,2,9,3,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.7,0.4313725490196078,0.575,0.196078431372549,0.1568627450980392,False
716783,Bot_1st,0,Bot,1,2023-08-30,641540,NYM,2023,5,2,4,9,3,3.7,1.26,4.27,7.3,2.87,4.39,0.2739999999999999,4.48,0.0,0.1176470588235294,0.0625,0.3823529411764705,0.0588235294117647,True
716784,Top_1st,1,Top,1,2023-08-30,543243,CLE,2023,3,1,5,9,0,2.79,1.15,2.83,8.95,2.69,3.64,0.2789999999999999,3.66,0.2,0.1891891891891892,0.3428571428571428,0.2432432432432432,0.054054054054054,False
716785,Bot_1st,1,Bot,1,2023-08-30,571578,TOR,2023,10,1,5,9,5,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,0.8,0.38,0.5365853658536586,0.08,0.14,True
716785,Top_1st,1,Top,1,2023-08-30,605135,WSH,2023,3,2,3,9,0,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,0.6,0.3095238095238095,0.325,0.119047619047619,0.0476190476190476,False
