game_pk,pitcher,game_date_start,hits_allowed,walks,strikeouts,batters_faced,runs_allowed
718301,455119,2023-05-05,0,0,0,3,0
718220,455119,2023-05-10,1,0,3,4,0
718133,455119,2023-05-17,0,0,1,3,0
718092,455119,2023-05-20,0,0,0,3,0
717991,455119,2023-05-27,0,0,0,2,0
717948,455119,2023-05-31,0,0,2,3,0
717932,455119,2023-06-01,2,0,0,4,1
717918,455119,2023-06-03,0,0,1,3,0
717873,455119,2023-06-06,4,0,2,7,2
717841,455119,2023-06-09,0,0,0,3,0
717810,455119,2023-06-11,0,0,2,3,0
717788,455119,2023-06-13,0,0,2,4,0
717730,455119,2023-06-18,1,0,0,4,0
717665,455119,2023-06-21,0,0,2,3,0
717645,455119,2023-06-23,2,0,0,5,0
717569,455119,2023-06-29,2,0,1,4,1
717555,455119,2023-06-30,0,0,1,1,0
717530,455119,2023-07-02,0,0,0,3,0
717484,455119,2023-07-05,1,0,1,4,0
717471,455119,2023-07-06,0,0,0,1,0
717435,455119,2023-07-09,2,0,0,5,0
717366,455119,2023-07-17,0,1,3,4,0
717324,455119,2023-07-21,2,0,1,5,0
717298,455119,2023-07-23,0,0,1,1,0
717261,455119,2023-07-25,0,0,1,1,0
717220,455119,2023-07-28,1,0,1,4,1
717197,455119,2023-07-30,0,0,0,3,0
717167,455119,2023-08-01,0,0,1,3,0
717125,455119,2023-08-05,1,1,0,5,0
717089,455119,2023-08-07,0,0,1,3,0
717059,455119,2023-08-09,2,0,0,4,0
717051,455119,2023-08-10,0,0,2,3,0
717014,455119,2023-08-13,3,0,0,5,0
716993,455119,2023-08-15,0,0,1,3,0
716953,455119,2023-08-18,0,0,1,2,0
716928,455119,2023-08-20,2,0,0,4,0
716878,455119,2023-08-23,1,1,0,5,0
716849,455119,2023-08-26,0,0,1,1,0
716794,455119,2023-08-30,0,0,1,3,0
716722,455119,2023-09-04,0,0,2,3,0
716716,455119,2023-09-05,1,0,1,3,0
716612,455119,2023-09-12,2,0,2,4,0
716597,455119,2023-09-14,2,0,0,5,0
716566,455119,2023-09-16,2,0,1,5,0
716533,455119,2023-09-18,1,0,2,4,0
716478,455119,2023-09-22,0,0,0,3,0
747877,455119,2024-03-21,2,0,0,3,1
747824,455119,2024-03-24,0,1,1,3,0
747802,455119,2024-03-26,0,0,1,3,0
745283,455119,2024-03-28,1,0,2,4,0
745278,455119,2024-03-30,1,0,1,4,0
745680,455119,2024-04-02,0,0,1,3,0
745678,455119,2024-04-03,2,0,1,5,0
746249,455119,2024-04-05,2,1,2,6,1
746980,455119,2024-04-10,2,1,2,7,4
746976,455119,2024-04-16,0,0,0,3,0
746970,455119,2024-04-18,1,0,1,3,0
745515,455119,2024-04-20,1,0,0,3,0
746646,455119,2024-04-25,2,0,0,4,1
746967,455119,2024-04-28,3,0,2,7,3
746966,455119,2024-05-01,0,0,1,3,0
747127,455119,2024-05-08,0,0,1,3,0
746963,455119,2024-05-11,0,1,0,3,0
746965,455119,2024-05-12,0,0,1,3,0
746962,455119,2024-05-14,0,0,2,3,0
746959,455119,2024-05-16,1,0,0,4,0
745179,455119,2024-05-19,0,0,3,3,0
745090,455119,2024-05-21,0,0,2,3,0
746957,455119,2024-05-26,1,0,0,4,0
746954,455119,2024-05-30,4,0,2,7,3
744920,455119,2024-06-19,1,0,1,4,0
746700,455119,2024-06-22,1,0,2,4,0
746699,455119,2024-06-23,0,0,0,3,0
746938,455119,2024-06-30,1,0,1,4,0
746045,455119,2024-07-03,1,0,1,4,0
746272,455119,2024-08-07,0,0,3,3,0
746922,455119,2024-08-10,1,0,1,4,0
746921,455119,2024-08-12,1,0,2,4,0
746919,455119,2024-08-14,0,0,0,1,0
747001,455119,2024-08-16,3,0,0,6,1
746997,455119,2024-08-17,1,0,0,4,0
746351,455119,2024-08-19,2,0,2,5,0
746350,455119,2024-08-21,1,0,1,4,0
746915,455119,2024-08-26,2,0,0,5,2
746916,455119,2024-08-27,0,0,1,3,0
746433,455119,2024-08-30,0,0,1,3,1
745778,455119,2024-09-03,4,0,2,7,4
746908,455119,2024-09-11,1,0,1,4,0
745695,455119,2024-09-12,0,0,2,3,0
745040,455119,2024-09-18,1,0,1,3,0
746905,455119,2024-09-20,2,0,1,5,1
744885,455119,2024-09-23,2,0,0,4,1
744876,455119,2024-09-24,0,1,1,3,0
746901,455119,2024-09-29,1,1,1,5,0
779136,455119,2025-03-15,0,0,1,3,0
779002,455119,2025-03-19,0,0,0,3,0
778712,455119,2025-03-24,0,0,2,3,0
778553,455119,2025-03-27,1,0,2,5,0
778531,455119,2025-03-29,0,0,2,3,0
778516,455119,2025-03-30,1,0,2,4,0
778480,455119,2025-04-02,1,0,1,4,0
778454,455119,2025-04-04,1,0,1,3,1
778438,455119,2025-04-05,0,0,1,3,0
778401,455119,2025-04-08,1,0,2,5,2
778360,455119,2025-04-11,2,0,1,6,2
778306,455119,2025-04-15,0,0,0,1,0
778281,455119,2025-04-17,0,0,2,3,0
778234,455119,2025-04-20,1,1,0,5,1
778192,455119,2025-04-24,1,0,1,4,0
778171,455119,2025-04-25,1,0,2,5,0
778151,455119,2025-04-27,0,0,1,2,0
778106,455119,2025-04-30,1,0,0,4,0
778070,455119,2025-05-03,2,0,0,5,1
778037,455119,2025-05-06,1,0,2,4,0
777969,455119,2025-05-11,0,0,2,3,0
777949,455119,2025-05-12,0,0,1,3,0
777934,455119,2025-05-13,1,0,0,1,0
777882,455119,2025-05-17,0,0,0,3,0
777869,455119,2025-05-18,0,0,0,1,0
718729,456501,2023-04-03,3,1,0,8,4
717384,456501,2023-07-16,1,1,1,9,0
717306,456501,2023-07-22,2,2,8,9,0
717218,456501,2023-07-29,4,1,5,9,4
717147,456501,2023-08-03,5,2,4,9,2
717070,456501,2023-08-09,5,1,5,9,3
716991,456501,2023-08-15,7,3,3,10,5
716760,456501,2023-09-02,5,2,4,9,3
716653,456501,2023-09-09,5,3,3,9,5
716582,456501,2023-09-15,7,1,2,9,3
716503,456501,2023-09-20,3,0,0,9,2
716482,456501,2023-09-22,0,0,0,3,0
716430,456501,2023-09-27,4,1,4,9,2
746267,456501,2024-08-21,8,1,1,9,3
746429,456501,2024-08-27,6,1,5,9,6
719071,456713,2023-03-17,2,2,0,5,2
719028,456713,2023-03-20,2,0,2,5,2
718972,456713,2023-03-24,1,0,1,4,0
718935,456713,2023-03-26,0,0,1,2,0
718758,456713,2023-04-01,0,0,0,3,0
718698,456713,2023-04-05,0,1,1,4,0
718674,456713,2023-04-07,0,1,0,4,0
718650,456713,2023-04-09,1,2,1,5,0
718589,456713,2023-04-13,1,1,2,5,2
718534,456713,2023-04-17,1,0,1,4,1
718517,456713,2023-04-18,0,0,3,3,0
718502,456713,2023-04-19,0,0,0,2,0
718461,456713,2023-04-23,3,1,0,5,2
717648,456713,2023-06-23,0,0,1,3,0
717625,456713,2023-06-24,2,0,1,5,1
717562,456713,2023-06-30,3,0,0,5,3
747903,458677,2024-03-18,0,0,2,3,0
747878,458677,2024-03-20,0,0,2,3,0
747834,458677,2024-03-23,0,0,1,3,0
747818,458677,2024-03-24,5,0,0,6,4
746736,458677,2024-03-30,1,0,1,4,0
745600,458677,2024-04-01,0,1,1,3,0
745603,458677,2024-04-03,0,0,0,1,0
746735,458677,2024-04-08,2,0,0,3,2
746810,458677,2024-04-14,1,1,1,5,2
745270,458677,2024-04-16,1,0,1,4,0
746725,458677,2024-04-24,0,0,0,1,0
745025,458677,2024-04-26,0,0,1,2,0
745022,458677,2024-04-28,0,0,3,3,0
745426,458677,2024-04-30,1,0,0,1,0
746721,458677,2024-05-03,0,0,1,1,0
746718,458677,2024-05-07,4,0,0,5,4
745340,458677,2024-05-10,1,0,1,5,0
745345,458677,2024-05-12,0,0,1,3,0
747204,458677,2024-05-13,1,1,2,4,0
746150,458677,2024-05-16,0,0,1,1,0
746548,458677,2024-06-03,0,1,0,3,0
746544,458677,2024-06-05,2,0,1,3,0
746704,458677,2024-06-07,1,0,0,4,0
746703,458677,2024-06-08,0,0,0,2,0
746702,458677,2024-06-11,2,0,2,5,0
745979,458677,2024-06-14,0,1,2,4,0
746700,458677,2024-06-22,3,0,0,3,1
746696,458677,2024-06-24,2,1,2,6,0
746695,458677,2024-06-26,1,0,2,6,2
745159,458677,2024-06-29,2,1,2,6,1
745728,458677,2024-07-03,0,0,1,1,0
745726,458677,2024-07-04,1,0,0,4,0
746694,458677,2024-07-06,0,0,2,4,0
746690,458677,2024-07-09,2,0,1,4,0
746688,458677,2024-07-11,0,0,1,3,0
746687,458677,2024-07-13,0,1,0,4,0
746686,458677,2024-07-14,0,0,0,1,0
744830,458677,2024-07-20,2,0,0,5,1
744831,458677,2024-07-21,1,0,0,2,0
747091,458677,2024-07-24,0,0,1,3,0
746684,458677,2024-07-29,0,0,2,3,0
746683,458677,2024-07-30,0,1,1,4,0
746681,458677,2024-08-03,2,0,2,5,1
746038,458677,2024-08-05,0,1,1,4,0
746031,458677,2024-08-07,0,0,1,4,0
746677,458677,2024-08-14,1,0,0,5,0
746674,458677,2024-08-16,1,0,2,4,0
746676,458677,2024-08-18,0,0,2,3,0
744898,458677,2024-08-19,0,0,1,3,0
745465,458677,2024-08-22,0,0,2,3,0
745460,458677,2024-08-23,3,0,1,5,2
746671,458677,2024-08-27,2,0,0,4,2
746730,458677,2024-08-30,1,0,1,3,0
746667,458677,2024-08-31,2,1,0,6,1
746668,458677,2024-09-02,0,0,0,1,0
745777,458677,2024-09-06,1,0,0,1,2
745774,458677,2024-09-08,0,0,0,3,0
745126,458677,2024-09-10,1,1,2,5,0
745127,458677,2024-09-11,0,0,0,2,0
745852,458677,2024-09-15,2,1,0,5,2
746662,458677,2024-09-18,3,0,0,4,2
746660,458677,2024-09-21,1,1,1,5,0
746581,458677,2024-09-24,2,0,1,5,0
746819,458677,2024-09-28,2,0,0,2,1
778766,458677,2025-03-15,0,0,1,3,0
778768,458677,2025-03-19,1,0,0,4,0
778531,458677,2025-03-29,0,0,0,1,0
778516,458677,2025-03-30,0,0,1,3,0
778470,458677,2025-04-03,1,0,1,4,0
778443,458677,2025-04-06,3,0,1,6,1
778386,458677,2025-04-09,0,0,0,1,0
778377,458677,2025-04-10,2,0,0,4,2
778349,458677,2025-04-12,0,0,0,1,0
778319,458677,2025-04-15,1,1,2,5,0
778245,458677,2025-04-20,1,0,0,3,2
778224,458677,2025-04-22,1,2,0,5,2
778169,458677,2025-04-26,0,0,1,3,0
778089,458677,2025-05-02,0,0,0,1,0
778073,458677,2025-05-03,1,0,2,4,0
778018,458677,2025-05-07,1,0,2,5,0
777990,458677,2025-05-09,1,0,2,3,0
777965,458677,2025-05-11,1,0,2,4,0
777940,458677,2025-05-13,0,0,0,1,0
777927,458677,2025-05-14,0,0,0,3,1
777856,458677,2025-05-19,1,1,1,4,0
777851,458677,2025-05-20,0,1,2,3,0
777815,458677,2025-05-23,2,1,0,4,0
777809,458677,2025-05-24,0,1,2,4,0
777747,458677,2025-05-27,0,0,1,4,0
777719,458677,2025-05-30,0,0,1,1,0
718956,458681,2023-03-25,5,2,6,9,2
718764,458681,2023-03-31,3,5,6,9,2
718687,458681,2023-04-06,9,3,5,9,8
718616,458681,2023-04-11,7,0,10,9,3
718525,458681,2023-04-18,10,3,7,9,5
718444,458681,2023-04-24,5,3,4,9,4
718373,458681,2023-04-29,3,2,10,9,2
718305,458681,2023-05-05,8,0,8,9,4
718222,458681,2023-05-10,9,2,4,9,7
718147,458681,2023-05-16,7,0,7,11,2
718084,458681,2023-05-21,4,2,6,9,2
718021,458681,2023-05-26,3,6,5,9,3
717943,458681,2023-05-31,8,4,3,9,8
717848,458681,2023-06-08,8,3,4,9,5
717776,458681,2023-06-13,6,2,6,9,4
717704,458681,2023-06-18,4,2,16,9,2
717629,458681,2023-06-24,6,1,7,9,3
717560,458681,2023-06-29,8,1,7,9,5
717468,458681,2023-07-06,1,2,11,9,0
717395,458681,2023-07-15,6,3,5,9,4
717314,458681,2023-07-21,8,3,6,9,9
717240,458681,2023-07-26,7,4,5,9,5
717171,458681,2023-08-01,5,1,7,9,3
717093,458681,2023-08-06,4,2,6,9,1
717032,458681,2023-08-11,4,1,9,9,1
716961,458681,2023-08-17,4,1,3,9,0
716866,458681,2023-08-25,10,1,1,9,2
716768,458681,2023-08-31,7,3,1,9,7
716695,458681,2023-09-06,7,3,1,9,6
716608,458681,2023-09-12,5,2,3,9,2
716528,458681,2023-09-18,6,3,6,9,3
716439,458681,2023-09-24,5,3,6,10,2
716382,458681,2023-09-29,2,4,4,9,2
748557,458681,2023-10-11,6,0,1,9,4
747901,458681,2024-03-19,3,4,4,9,2
747825,458681,2024-03-24,7,3,5,9,7
746168,458681,2024-03-30,4,1,5,9,0
745200,458681,2024-04-04,8,1,7,9,4
745196,458681,2024-04-10,1,4,6,9,2
745674,458681,2024-04-16,5,1,1,9,2
745191,458681,2024-04-22,7,4,7,9,3
745834,458681,2024-04-28,5,3,3,9,1
745183,458681,2024-05-04,4,3,4,9,3
745993,458681,2024-05-10,5,2,5,9,3
746231,458681,2024-05-15,8,3,5,9,4
745180,458681,2024-05-21,2,1,5,9,1
746708,458681,2024-05-27,5,3,5,9,3
745572,458681,2024-06-02,3,2,4,9,4
745169,458681,2024-06-07,6,2,6,9,4
745168,458681,2024-06-13,4,3,5,9,1
746049,458681,2024-06-18,10,0,5,9,6
745160,458681,2024-06-24,4,0,5,9,1
745154,458681,2024-06-30,2,1,6,9,0
744835,458681,2024-07-06,9,5,2,9,10
745152,458681,2024-07-13,5,2,6,11,2
745475,458681,2024-07-23,4,3,2,9,0
745149,458681,2024-07-30,3,1,3,9,1
745127,458681,2024-09-11,5,1,7,9,1
745122,458681,2024-09-17,4,2,5,9,1
719082,471911,2023-03-17,2,1,7,9,1
718731,471911,2023-04-03,4,4,4,9,3
718647,471911,2023-04-09,6,3,1,9,6
718565,471911,2023-04-15,4,4,3,9,2
718119,471911,2023-05-19,5,2,3,9,5
718024,471911,2023-05-25,5,2,4,9,1
717944,471911,2023-05-31,6,1,4,9,1
717872,471911,2023-06-06,6,3,4,9,3
717803,471911,2023-06-11,6,3,1,9,2
717713,471911,2023-06-18,5,3,4,9,6
717624,471911,2023-06-25,5,2,5,9,2
717556,471911,2023-06-30,5,3,6,9,2
717470,471911,2023-07-06,3,1,4,10,0
717359,471911,2023-07-18,6,3,5,9,4
717298,471911,2023-07-23,10,2,2,9,3
717215,471911,2023-07-29,8,1,2,9,7
717148,471911,2023-08-03,8,2,0,9,6
717080,471911,2023-08-08,3,2,5,9,2
717002,471911,2023-08-14,4,3,5,9,2
716921,471911,2023-08-20,9,0,3,9,3
716840,471911,2023-08-26,7,0,1,9,5
747868,471911,2024-03-21,2,1,4,9,3
745683,471911,2024-03-31,6,2,3,9,3
745926,471911,2024-04-06,1,3,6,9,1
746656,471911,2024-04-13,5,5,2,9,1
746970,471911,2024-04-18,4,3,5,9,1
746649,471911,2024-04-24,9,2,4,9,4
746398,471911,2024-04-30,6,3,3,9,8
746643,471911,2024-05-05,6,2,3,9,1
746801,471911,2024-05-10,6,0,5,9,5
745015,471911,2024-05-15,5,1,3,9,2
746632,471911,2024-06-02,7,1,5,9,5
746054,471911,2024-06-09,4,0,3,9,2
744925,471911,2024-06-15,6,4,2,9,5
746624,471911,2024-06-21,4,0,7,9,1
747019,471911,2024-06-26,6,2,3,9,2
746623,471911,2024-07-02,4,1,7,9,3
746616,471911,2024-07-07,6,1,4,9,3
745064,471911,2024-07-12,6,1,3,9,2
746612,471911,2024-07-22,9,0,6,9,5
745553,471911,2024-07-27,6,1,5,9,4
746605,471911,2024-08-02,1,4,5,9,1
746602,471911,2024-08-07,5,2,5,9,4
779042,471911,2025-03-19,2,2,3,9,0
778538,471911,2025-03-29,5,0,2,9,3
778466,471911,2025-04-03,5,2,5,9,3
778403,471911,2025-04-08,6,1,3,9,4
778327,471911,2025-04-14,1,2,4,9,1
778255,471911,2025-04-19,6,2,1,9,4
778185,471911,2025-04-25,3,2,2,9,0
778115,471911,2025-04-30,8,0,5,9,4
778057,471911,2025-05-04,5,1,3,9,2
719092,472551,2023-03-16,1,0,1,3,0
719044,472551,2023-03-19,2,1,0,8,0
719010,472551,2023-03-22,1,0,1,3,0
718937,472551,2023-03-26,1,0,1,4,0
718138,472551,2023-05-17,1,0,0,3,0
718114,472551,2023-05-19,0,1,0,4,0
718100,472551,2023-05-20,5,1,0,8,3
717504,472551,2023-07-04,3,0,1,6,0
717451,472551,2023-07-08,1,0,1,5,0
717355,472551,2023-07-18,1,1,0,6,0
718989,472610,2023-03-23,0,0,0,4,0
718951,472610,2023-03-25,1,0,0,4,1
718766,472610,2023-03-31,1,1,2,5,0
718733,472610,2023-04-02,0,1,2,4,0
718717,472610,2023-04-04,2,1,0,5,2
718676,472610,2023-04-07,1,1,0,6,0
718659,472610,2023-04-08,2,0,1,5,1
718621,472610,2023-04-11,1,0,0,4,0
718589,472610,2023-04-13,0,1,1,4,1
718560,472610,2023-04-15,0,0,1,3,0
718507,472610,2023-04-19,1,0,2,3,0
718484,472610,2023-04-21,4,1,0,6,3
718426,472610,2023-04-25,1,0,0,4,0
718406,472610,2023-04-27,1,0,1,3,0
718368,472610,2023-04-30,0,1,2,8,0
718335,472610,2023-05-02,2,0,0,4,0
718242,472610,2023-05-09,2,0,1,3,0
718224,472610,2023-05-10,0,1,0,4,0
718201,472610,2023-05-12,0,0,1,2,0
718144,472610,2023-05-16,0,2,3,5,0
718140,472610,2023-05-17,0,0,1,3,0
718092,472610,2023-05-20,0,0,2,3,0
718052,472610,2023-05-24,1,1,0,4,0
717798,472610,2023-06-11,3,0,0,4,2
717750,472610,2023-06-15,1,0,0,4,0
717697,472610,2023-06-19,1,2,0,4,1
717661,472610,2023-06-22,0,0,2,3,0
717638,472610,2023-06-24,0,0,1,2,0
717610,472610,2023-06-25,0,0,1,3,0
717585,472610,2023-06-28,1,1,1,5,2
717571,472610,2023-06-29,1,0,0,5,1
717539,472610,2023-07-01,2,2,1,7,4
717497,472610,2023-07-04,1,0,2,4,0
717454,472610,2023-07-07,0,1,2,5,0
717436,472610,2023-07-08,1,0,1,4,1
717418,472610,2023-07-14,2,2,0,6,1
717397,472610,2023-07-15,0,0,1,5,0
717331,472610,2023-07-20,1,1,1,4,1
717299,472610,2023-07-22,0,0,2,3,0
717276,472610,2023-07-24,0,0,1,3,0
717224,472610,2023-07-28,2,2,2,7,1
717158,472610,2023-08-02,1,2,1,6,0
717129,472610,2023-08-04,0,0,0,1,0
717093,472610,2023-08-06,1,1,1,4,1
717094,472610,2023-08-07,2,0,3,8,0
716996,472610,2023-08-14,1,0,1,4,0
716980,472610,2023-08-15,4,0,0,7,2
716931,472610,2023-08-19,1,0,0,7,0
716887,472610,2023-08-22,0,0,0,3,0
716857,472610,2023-08-25,0,1,0,4,0
716822,472610,2023-08-27,1,0,0,4,0
716782,472610,2023-08-30,1,0,1,7,0
716743,472610,2023-09-02,1,0,1,5,0
716720,472610,2023-09-04,1,0,1,5,0
716691,472610,2023-09-06,1,1,1,5,0
716649,472610,2023-09-09,0,0,1,3,0
716622,472610,2023-09-11,0,1,0,4,0
716569,472610,2023-09-15,0,0,1,3,0
716526,472610,2023-09-18,2,0,1,4,1
716500,472610,2023-09-20,1,0,1,4,0
716476,472610,2023-09-22,2,1,1,4,1
716391,472610,2023-09-29,2,0,0,3,0
716374,472610,2023-09-30,2,0,0,5,0
747881,472610,2024-03-20,4,0,2,7,3
747836,472610,2024-03-23,2,2,1,5,3
747801,472610,2024-03-26,1,0,2,4,0
747063,472610,2024-03-30,3,0,0,4,4
746086,472610,2024-04-02,1,1,1,5,1
746249,472610,2024-04-05,0,0,0,1,0
746250,472610,2024-04-09,1,0,1,4,0
746247,472610,2024-04-10,0,0,1,3,0
746978,472610,2024-04-12,0,0,1,2,0
745106,472610,2024-04-15,0,0,0,3,0
745108,472610,2024-04-16,0,0,0,3,0
745104,472610,2024-04-18,0,0,2,4,0
746726,472610,2024-04-20,1,0,2,4,0
746246,472610,2024-04-23,1,0,3,6,0
746237,472610,2024-04-28,3,2,1,7,4
746239,472610,2024-04-30,0,0,1,3,0
746238,472610,2024-05-01,1,0,2,4,0
745508,472610,2024-05-07,0,0,0,3,0
745507,472610,2024-05-08,0,0,0,2,0
746240,472610,2024-05-10,0,0,1,3,0
746233,472610,2024-05-13,1,3,1,6,3
746231,472610,2024-05-15,3,0,2,6,1
745013,472610,2024-05-18,1,1,0,5,1
745012,472610,2024-05-19,2,0,0,5,0
746385,472610,2024-05-21,1,0,0,3,1
746386,472610,2024-05-22,0,0,2,3,0
746226,472610,2024-05-25,0,0,1,3,0
746229,472610,2024-05-28,0,0,1,3,0
746228,472610,2024-05-29,1,0,0,3,0
745253,472610,2024-05-31,0,1,1,4,0
745252,472610,2024-06-02,1,2,1,5,4
746222,472610,2024-06-04,3,0,2,5,1
746216,472610,2024-06-09,2,0,1,4,0
747192,472610,2024-06-13,1,3,1,6,4
745329,472610,2024-06-15,0,0,2,3,0
746215,472610,2024-06-17,1,1,3,5,0
746219,472610,2024-06-19,2,1,1,6,1
746131,472610,2024-06-21,1,0,1,6,0
746213,472610,2024-06-25,1,0,0,4,0
746942,472610,2024-06-26,2,0,1,4,3
746214,472610,2024-06-28,0,0,0,3,0
746859,472610,2024-07-05,0,0,0,3,0
746206,472610,2024-07-09,1,1,0,8,1
746207,472610,2024-07-12,2,0,0,5,0
746202,472610,2024-07-13,0,0,1,3,0
745633,472610,2024-07-21,0,0,1,3,0
745232,472610,2024-07-22,1,0,2,4,0
745231,472610,2024-07-24,1,0,0,4,0
746195,472610,2024-07-28,0,0,0,3,0
744986,472610,2024-08-02,0,0,0,3,0
746276,472610,2024-08-05,1,0,2,5,0
746273,472610,2024-08-06,2,0,0,4,2
746927,472610,2024-08-09,1,0,1,4,0
746923,472610,2024-08-11,5,0,1,8,5
746919,472610,2024-08-14,3,0,1,6,2
747001,472610,2024-08-16,4,0,1,7,3
746349,472610,2024-08-20,1,0,1,4,0
746350,472610,2024-08-21,0,0,2,3,0
746917,472610,2024-08-24,2,0,1,5,0
746903,472610,2024-09-22,0,0,1,3,0
744876,472610,2024-09-24,0,0,0,3,0
746904,472610,2024-09-27,0,0,0,3,0
746902,472610,2024-09-28,3,0,1,6,1
778564,472610,2025-03-19,2,1,2,6,1
787998,472610,2025-03-23,1,0,1,4,0
778544,472610,2025-03-28,1,0,0,5,2
778533,472610,2025-03-29,2,0,2,7,1
778500,472610,2025-03-31,1,0,2,4,0
778459,472610,2025-04-04,0,0,1,4,0
778434,472610,2025-04-06,0,3,0,5,0
778409,472610,2025-04-08,1,0,0,4,0
778345,472610,2025-04-12,3,1,0,5,4
778302,472610,2025-04-15,0,0,1,3,0
778234,472610,2025-04-20,0,1,1,3,0
778220,472610,2025-04-22,1,0,3,4,0
778205,472610,2025-04-23,1,1,1,4,0
778176,472610,2025-04-25,0,0,0,3,0
778145,472610,2025-04-27,0,0,1,2,0
778123,472610,2025-04-29,0,1,0,4,0
778076,472610,2025-05-03,2,1,3,6,0
778060,472610,2025-05-04,1,0,0,3,0
778035,472610,2025-05-06,3,0,1,6,2
777988,472610,2025-05-09,1,1,1,6,1
777937,472610,2025-05-13,2,0,0,3,2
777899,472610,2025-05-16,1,0,2,4,0
777884,472610,2025-05-17,1,1,0,3,1
777866,472610,2025-05-18,2,0,1,4,1
777808,472610,2025-05-23,0,0,0,6,0
777769,472610,2025-05-26,1,0,0,4,0
777753,472610,2025-05-27,3,0,1,6,2
718958,476594,2023-03-25,3,3,1,9,3
778426,476594,2025-04-07,3,1,0,9,1
719068,476595,2023-03-18,0,0,3,3,0
719001,476595,2023-03-23,0,0,1,3,0
718936,476595,2023-03-27,0,0,1,3,0
718780,476595,2023-03-30,2,0,0,5,0
718681,476595,2023-04-06,1,1,0,5,1
718676,476595,2023-04-07,0,0,2,3,0
718648,476595,2023-04-09,3,2,1,9,4
718601,476595,2023-04-12,2,1,3,9,1
718094,476595,2023-05-20,0,0,2,3,0
718074,476595,2023-05-22,1,0,1,4,0
718019,476595,2023-05-26,3,1,0,6,2
717970,476595,2023-05-29,3,2,1,6,3
717414,476595,2023-07-14,1,0,1,3,0
717340,476595,2023-07-19,1,1,0,5,0
716532,476595,2023-09-18,0,0,3,6,0
747959,476595,2024-03-15,0,0,1,3,0
747929,476595,2024-03-17,1,0,3,7,0
747877,476595,2024-03-21,2,1,2,7,1
747824,476595,2024-03-24,0,0,2,3,0
719093,477132,2023-03-16,5,0,4,9,2
719016,477132,2023-03-21,4,0,3,9,2
719415,477132,2023-03-26,3,0,7,9,0
718749,477132,2023-04-01,4,0,9,9,1
718671,477132,2023-04-07,7,3,4,9,4
718612,477132,2023-04-12,5,2,4,10,3
718516,477132,2023-04-18,3,0,9,9,0
718451,477132,2023-04-23,3,1,6,9,3
718369,477132,2023-04-29,2,0,9,9,0
718295,477132,2023-05-05,8,5,7,9,4
718228,477132,2023-05-10,5,0,8,9,1
718141,477132,2023-05-16,7,2,7,9,2
718083,477132,2023-05-21,5,3,6,9,4
718002,477132,2023-05-27,6,2,6,9,4
717917,477132,2023-06-02,4,1,9,9,2
717844,477132,2023-06-08,5,2,9,9,0
717760,477132,2023-06-14,6,2,5,9,2
717678,477132,2023-06-20,5,2,5,9,0
717594,477132,2023-06-27,1,1,2,9,0
717045,477132,2023-08-10,3,0,4,9,1
716962,477132,2023-08-16,3,2,2,9,1
716875,477132,2023-08-23,1,1,4,8,1
716792,477132,2023-08-29,3,3,5,9,1
716710,477132,2023-09-05,5,5,3,9,3
716552,477132,2023-09-16,2,2,4,9,0
716456,477132,2023-09-23,2,2,5,9,0
716381,477132,2023-09-30,5,2,5,9,2
748555,477132,2023-10-07,6,1,0,8,6
746117,477132,2024-07-25,6,2,6,9,2
745386,477132,2024-07-31,6,1,0,9,7
746120,477132,2024-08-06,5,1,5,9,1
745953,477132,2024-08-12,3,2,5,9,0
745139,477132,2024-08-18,4,1,2,9,0
746108,477132,2024-08-24,9,1,5,9,5
747156,477132,2024-08-30,3,2,0,7,3
777884,477132,2025-05-17,5,3,2,9,5
777808,477132,2025-05-23,0,1,1,6,0
777739,477132,2025-05-28,6,2,3,10,1
719069,488984,2023-03-18,1,0,2,4,0
719013,488984,2023-03-22,1,0,2,7,0
718944,488984,2023-03-26,0,0,2,3,0
718771,488984,2023-03-31,1,0,0,7,0
718731,488984,2023-04-03,5,2,1,9,6
718480,488984,2023-04-21,1,0,1,4,0
718431,488984,2023-04-25,1,0,1,5,0
718398,488984,2023-04-27,2,2,2,9,2
718352,488984,2023-05-01,0,0,4,6,0
718276,488984,2023-05-07,4,1,2,9,4
718223,488984,2023-05-11,2,0,2,9,0
718167,488984,2023-05-15,6,0,2,9,4
718119,488984,2023-05-19,0,0,0,1,0
718024,488984,2023-05-25,1,1,2,8,0
717982,488984,2023-05-28,1,0,1,3,0
717840,488984,2023-06-08,1,1,0,4,3
717836,488984,2023-06-09,3,0,2,8,2
719041,489119,2023-03-19,4,1,1,14,2
718971,489119,2023-03-24,2,4,2,10,3
718712,489119,2023-04-04,5,1,3,9,0
718627,489119,2023-04-10,5,3,3,9,3
718549,489119,2023-04-16,4,0,8,9,0
718470,489119,2023-04-22,4,1,3,9,2
718386,489119,2023-04-28,7,0,2,9,1
718313,489119,2023-05-04,6,2,2,9,2
718228,489119,2023-05-10,6,3,3,9,6
718151,489119,2023-05-16,1,1,0,7,1
717720,489119,2023-06-17,2,2,4,9,0
717648,489119,2023-06-23,3,0,3,9,0
717581,489119,2023-06-28,3,3,3,9,2
717503,489119,2023-07-04,9,2,4,9,4
717427,489119,2023-07-09,4,3,8,9,0
717162,489119,2023-08-02,3,2,5,9,1
