game_pk,half_inning,label
747059,Bot_1st,0
747059,Top_1st,1
747060,Bot_1st,1
747060,Top_1st,1
747061,Bot_1st,1
747061,Top_1st,1
747062,Bot_1st,1
747062,Top_1st,1
747063,Bot_1st,1
747063,Top_1st,1
747064,Bot_1st,0
747064,Top_1st,0
747065,Bot_1st,0
747065,Top_1st,0
747066,Bot_1st,1
747066,Top_1st,0
747067,Bot_1st,0
747067,Top_1st,0
747068,Bot_1st,1
747068,Top_1st,0
747069,Bot_1st,1
747069,Top_1st,0
747070,Bot_1st,1
747070,Top_1st,1
747071,Bot_1st,0
747071,Top_1st,0
747072,Bot_1st,0
747072,Top_1st,0
747073,Bot_1st,1
747073,Top_1st,0
747074,Bot_1st,1
747074,Top_1st,0
747075,Bot_1st,1
747075,Top_1st,1
747076,Bot_1st,1
747076,Top_1st,0
747077,Bot_1st,1
747077,Top_1st,0
747078,Bot_1st,0
747078,Top_1st,1
747079,Bot_1st,0
747079,Top_1st,1
747080,Bot_1st,1
747080,Top_1st,0
747081,Bot_1st,1
747081,Top_1st,1
747082,Bot_1st,1
747082,Top_1st,1
747083,Bot_1st,1
747083,Top_1st,0
747084,Bot_1st,1
747084,Top_1st,0
747085,Bot_1st,1
747085,Top_1st,1
747086,Bot_1st,1
747086,Top_1st,1
747087,Bot_1st,1
747087,Top_1st,0
747088,Bot_1st,1
747088,Top_1st,0
747089,Bot_1st,0
747089,Top_1st,1
747090,Bot_1st,1
747090,Top_1st,0
747091,Bot_1st,1
747091,Top_1st,1
747092,Bot_1st,1
747092,Top_1st,1
747093,Bot_1st,0
747093,Top_1st,0
747094,Bot_1st,0
747094,Top_1st,1
747095,Bot_1st,0
747095,Top_1st,1
747096,Bot_1st,1
747096,Top_1st,1
747097,Bot_1st,0
747097,Top_1st,1
747098,Bot_1st,0
747098,Top_1st,0
747099,Bot_1st,1
747099,Top_1st,0
747100,Bot_1st,1
747100,Top_1st,0
747101,Bot_1st,1
747101,Top_1st,1
747102,Bot_1st,0
747102,Top_1st,0
747103,Bot_1st,1
747103,Top_1st,1
747104,Bot_1st,1
747104,Top_1st,1
747105,Bot_1st,0
747105,Top_1st,0
747106,Bot_1st,1
747106,Top_1st,1
747107,Bot_1st,1
747107,Top_1st,0
747108,Bot_1st,1
747108,Top_1st,1
747109,Bot_1st,1
747109,Top_1st,1
747110,Bot_1st,1
747110,Top_1st,0
747111,Bot_1st,1
747111,Top_1st,1
747112,Bot_1st,1
747112,Top_1st,1
747113,Bot_1st,0
747113,Top_1st,1
747114,Bot_1st,0
747114,Top_1st,1
747115,Bot_1st,0
747115,Top_1st,1
747116,Bot_1st,1
747116,Top_1st,0
747117,Bot_1st,1
747117,Top_1st,0
747118,Bot_1st,1
747118,Top_1st,1
747119,Bot_1st,1
747119,Top_1st,1
747120,Bot_1st,1
747120,Top_1st,1
747121,Bot_1st,1
747121,Top_1st,1
747122,Bot_1st,1
747122,Top_1st,1
747123,Bot_1st,0
747123,Top_1st,1
747124,Bot_1st,1
747124,Top_1st,1
747125,Bot_1st,1
747125,Top_1st,0
747126,Bot_1st,1
747126,Top_1st,1
747127,Bot_1st,1
747127,Top_1st,1
747128,Bot_1st,1
747128,Top_1st,1
747129,Bot_1st,0
747129,Top_1st,1
747130,Bot_1st,1
747130,Top_1st,0
747131,Bot_1st,0
747131,Top_1st,1
747132,Bot_1st,1
747132,Top_1st,0
747133,Bot_1st,1
747133,Top_1st,0
747134,Bot_1st,1
747134,Top_1st,1
747135,Bot_1st,1
747135,Top_1st,0
747136,Bot_1st,1
747136,Top_1st,1
747137,Bot_1st,0
747137,Top_1st,1
747138,Bot_1st,1
747138,Top_1st,0
747139,Bot_1st,0
747139,Top_1st,0
747140,Bot_1st,0
747140,Top_1st,1
747141,Bot_1st,0
747141,Top_1st,0
747142,Bot_1st,1
747142,Top_1st,1
747143,Bot_1st,1
747143,Top_1st,1
747144,Bot_1st,1
747144,Top_1st,0
747145,Bot_1st,1
747145,Top_1st,1
747146,Bot_1st,0
747146,Top_1st,1
747147,Bot_1st,1
747147,Top_1st,0
747148,Bot_1st,0
747148,Top_1st,1
747149,Bot_1st,1
747149,Top_1st,1
747150,Bot_1st,1
747150,Top_1st,0
747151,Bot_1st,1
747151,Top_1st,0
747152,Bot_1st,1
747152,Top_1st,1
747153,Bot_1st,1
747153,Top_1st,1
747154,Bot_1st,1
747154,Top_1st,0
747155,Bot_1st,1
747155,Top_1st,1
747156,Bot_1st,1
747156,Top_1st,1
747157,Bot_1st,0
747157,Top_1st,1
747158,Bot_1st,1
747158,Top_1st,1
747159,Bot_1st,1
747159,Top_1st,0
747160,Bot_1st,1
747160,Top_1st,0
747161,Bot_1st,0
747161,Top_1st,0
747162,Bot_1st,0
747162,Top_1st,0
747163,Bot_1st,1
747163,Top_1st,0
747164,Bot_1st,1
747164,Top_1st,1
747165,Bot_1st,0
747165,Top_1st,0
747166,Bot_1st,1
747166,Top_1st,1
747167,Bot_1st,1
747167,Top_1st,1
747168,Bot_1st,1
747168,Top_1st,0
747169,Bot_1st,1
747169,Top_1st,1
747170,Bot_1st,1
747170,Top_1st,1
747171,Bot_1st,1
747171,Top_1st,1
747172,Bot_1st,0
747172,Top_1st,1
747173,Bot_1st,0
747173,Top_1st,1
747174,Bot_1st,0
747174,Top_1st,1
747175,Bot_1st,0
747175,Top_1st,1
747176,Bot_1st,1
747176,Top_1st,1
747177,Bot_1st,1
747177,Top_1st,0
747178,Bot_1st,1
747178,Top_1st,0
747179,Bot_1st,0
747179,Top_1st,0
747180,Bot_1st,1
747180,Top_1st,1
747181,Bot_1st,0
747181,Top_1st,1
747182,Bot_1st,0
747182,Top_1st,0
747183,Bot_1st,1
747183,Top_1st,0
747184,Bot_1st,1
747184,Top_1st,1
747185,Bot_1st,0
747185,Top_1st,1
747186,Bot_1st,1
747186,Top_1st,1
747187,Bot_1st,1
747187,Top_1st,1
747188,Bot_1st,1
747188,Top_1st,1
747189,Bot_1st,1
747189,Top_1st,1
747190,Bot_1st,1
747190,Top_1st,1
747191,Bot_1st,0
747191,Top_1st,1
747192,Bot_1st,1
747192,Top_1st,1
747193,Bot_1st,1
747193,Top_1st,1
747194,Bot_1st,1
747194,Top_1st,0
747195,Bot_1st,1
747195,Top_1st,1
747196,Bot_1st,1
747196,Top_1st,1
747197,Bot_1st,0
747197,Top_1st,0
747198,Bot_1st,1
747198,Top_1st,0
747199,Bot_1st,1
747199,Top_1st,1
747200,Bot_1st,1
747200,Top_1st,0
747201,Bot_1st,0
747201,Top_1st,1
747202,Bot_1st,0
747202,Top_1st,1
747203,Bot_1st,1
747203,Top_1st,0
747204,Bot_1st,1
747204,Top_1st,1
747205,Bot_1st,0
747205,Top_1st,0
747206,Bot_1st,1
747206,Top_1st,0
747207,Bot_1st,1
747207,Top_1st,0
747208,Bot_1st,1
747208,Top_1st,0
747209,Bot_1st,1
747209,Top_1st,1
747210,Bot_1st,0
747210,Top_1st,1
747211,Bot_1st,1
747211,Top_1st,1
747212,Bot_1st,1
747212,Top_1st,1
747213,Bot_1st,0
747213,Top_1st,0
747214,Bot_1st,0
747214,Top_1st,1
747215,Bot_1st,1
747215,Top_1st,1
747216,Bot_1st,0
747216,Top_1st,0
747217,Bot_1st,1
747217,Top_1st,1
747218,Bot_1st,0
747218,Top_1st,1
747219,Bot_1st,1
747219,Top_1st,0
747220,Bot_1st,1
747220,Top_1st,1
747221,Bot_1st,1
747221,Top_1st,0
747222,Bot_1st,1
747222,Top_1st,0
747223,Bot_1st,1
747223,Top_1st,1
747224,Bot_1st,1
747224,Top_1st,0
747798,Bot_1st,0
747798,Top_1st,1
747799,Bot_1st,1
747799,Top_1st,1
747800,Bot_1st,1
747800,Top_1st,1
747801,Bot_1st,1
747801,Top_1st,0
747802,Bot_1st,1
747802,Top_1st,1
747803,Bot_1st,1
747803,Top_1st,1
747804,Bot_1st,1
747804,Top_1st,1
747806,Bot_1st,0
747806,Top_1st,0
747807,Bot_1st,0
747807,Top_1st,0
747808,Bot_1st,0
747808,Top_1st,1
747809,Bot_1st,0
747809,Top_1st,0
747810,Bot_1st,0
747810,Top_1st,0
747811,Bot_1st,1
747811,Top_1st,0
747812,Bot_1st,0
747812,Top_1st,0
747813,Bot_1st,1
747813,Top_1st,1
747815,Bot_1st,1
747815,Top_1st,0
747816,Bot_1st,1
747816,Top_1st,0
747817,Bot_1st,1
747817,Top_1st,1
747818,Bot_1st,1
747818,Top_1st,1
747819,Bot_1st,1
747819,Top_1st,1
747820,Bot_1st,0
747820,Top_1st,1
747821,Bot_1st,1
747821,Top_1st,1
747822,Bot_1st,0
747822,Top_1st,0
747823,Bot_1st,1
747823,Top_1st,1
747824,Bot_1st,1
747824,Top_1st,1
747825,Bot_1st,0
747825,Top_1st,0
747826,Bot_1st,0
747826,Top_1st,0
747827,Bot_1st,0
747827,Top_1st,0
747828,Bot_1st,1
747828,Top_1st,1
747829,Bot_1st,1
747829,Top_1st,1
747830,Bot_1st,0
747830,Top_1st,0
747831,Bot_1st,1
747831,Top_1st,1
747832,Bot_1st,0
747832,Top_1st,0
747833,Bot_1st,0
747833,Top_1st,1
747834,Bot_1st,1
747834,Top_1st,1
747835,Bot_1st,1
747835,Top_1st,1
747836,Bot_1st,0
747836,Top_1st,1
747837,Bot_1st,1
747837,Top_1st,1
747838,Bot_1st,1
747838,Top_1st,1
747839,Bot_1st,1
747839,Top_1st,0
747840,Bot_1st,0
747840,Top_1st,1
747841,Bot_1st,0
747841,Top_1st,1
747842,Bot_1st,1
747842,Top_1st,0
747843,Bot_1st,0
747843,Top_1st,1
747844,Bot_1st,0
747844,Top_1st,1
747845,Bot_1st,1
747845,Top_1st,1
747846,Bot_1st,1
747846,Top_1st,1
747847,Bot_1st,1
747847,Top_1st,1
747848,Bot_1st,1
747848,Top_1st,0
747849,Bot_1st,0
747849,Top_1st,1
747850,Bot_1st,1
747850,Top_1st,0
747851,Bot_1st,1
747851,Top_1st,1
747852,Bot_1st,0
747852,Top_1st,1
747853,Bot_1st,1
747853,Top_1st,0
747854,Bot_1st,0
747854,Top_1st,1
747855,Bot_1st,1
747855,Top_1st,0
747856,Bot_1st,0
747856,Top_1st,1
747857,Bot_1st,0
747857,Top_1st,1
747863,Bot_1st,0
747863,Top_1st,1
747864,Bot_1st,1
747864,Top_1st,0
747865,Bot_1st,1
747865,Top_1st,1
747866,Bot_1st,0
747866,Top_1st,0
747867,Bot_1st,0
747867,Top_1st,1
747868,Bot_1st,1
747868,Top_1st,0
747869,Bot_1st,0
747869,Top_1st,0
747870,Bot_1st,1
747870,Top_1st,0
747871,Bot_1st,1
747871,Top_1st,1
747872,Bot_1st,1
747872,Top_1st,1
747873,Bot_1st,0
747873,Top_1st,1
747874,Bot_1st,0
747874,Top_1st,1
747875,Bot_1st,1
747875,Top_1st,0
747876,Bot_1st,0
747876,Top_1st,1
747877,Bot_1st,1
747877,Top_1st,1
747878,Bot_1st,1
747878,Top_1st,0
747879,Bot_1st,1
747879,Top_1st,1
747880,Bot_1st,0
747880,Top_1st,1
747881,Bot_1st,1
747881,Top_1st,1
747882,Bot_1st,0
747882,Top_1st,0
747883,Bot_1st,0
747883,Top_1st,1
747884,Bot_1st,1
747884,Top_1st,1
747885,Bot_1st,0
747885,Top_1st,1
747886,Bot_1st,1
747886,Top_1st,1
747887,Bot_1st,1
747887,Top_1st,1
747888,Bot_1st,0
747888,Top_1st,1
747889,Bot_1st,0
747889,Top_1st,1
747890,Bot_1st,1
747890,Top_1st,0
747891,Bot_1st,1
747891,Top_1st,1
747892,Bot_1st,1
747892,Top_1st,0
747893,Bot_1st,1
747893,Top_1st,0
747894,Bot_1st,1
747894,Top_1st,1
747895,Bot_1st,1
747895,Top_1st,0
747896,Bot_1st,0
747896,Top_1st,0
747897,Bot_1st,1
747897,Top_1st,1
747898,Bot_1st,1
747898,Top_1st,1
747899,Bot_1st,0
747899,Top_1st,1
747900,Bot_1st,0
747900,Top_1st,1
747901,Bot_1st,1
747901,Top_1st,0
747902,Bot_1st,1
747902,Top_1st,1
747903,Bot_1st,1
747903,Top_1st,0
747904,Bot_1st,1
747904,Top_1st,1
747905,Bot_1st,0
747905,Top_1st,1
747906,Bot_1st,1
747906,Top_1st,1
747907,Bot_1st,1
747907,Top_1st,0
747908,Bot_1st,0
747908,Top_1st,1
747909,Bot_1st,0
747909,Top_1st,0
747910,Bot_1st,1
747910,Top_1st,1
747911,Bot_1st,1
747911,Top_1st,0
747912,Bot_1st,1
747912,Top_1st,1
747913,Bot_1st,1
747913,Top_1st,0
747914,Bot_1st,1
747914,Top_1st,0
747915,Bot_1st,1
747915,Top_1st,0
747916,Bot_1st,1
747916,Top_1st,1
747917,Bot_1st,0
747917,Top_1st,0
747918,Bot_1st,1
747918,Top_1st,0
747919,Bot_1st,1
747919,Top_1st,0
747920,Bot_1st,1
747920,Top_1st,0
747921,Bot_1st,1
747921,Top_1st,0
747922,Bot_1st,0
747922,Top_1st,1
747923,Bot_1st,0
747923,Top_1st,1
747924,Bot_1st,1
747924,Top_1st,1
747925,Bot_1st,0
747925,Top_1st,1
747926,Bot_1st,1
747926,Top_1st,0
747927,Bot_1st,1
747927,Top_1st,0
747928,Bot_1st,1
747928,Top_1st,1
747929,Bot_1st,0
747929,Top_1st,1
747930,Bot_1st,1
747930,Top_1st,1
747931,Bot_1st,0
747931,Top_1st,0
747932,Bot_1st,1
747932,Top_1st,1
747933,Bot_1st,1
747933,Top_1st,1
747934,Bot_1st,0
747934,Top_1st,1
747935,Bot_1st,0
747935,Top_1st,0
747936,Bot_1st,1
747936,Top_1st,0
747937,Bot_1st,1
747937,Top_1st,0
747938,Bot_1st,0
747938,Top_1st,1
747939,Bot_1st,1
747939,Top_1st,1
747940,Bot_1st,1
747940,Top_1st,1
747941,Bot_1st,1
747941,Top_1st,1
747942,Bot_1st,1
747942,Top_1st,0
747943,Bot_1st,1
747943,Top_1st,1
747944,Bot_1st,0
747944,Top_1st,0
747945,Bot_1st,1
747945,Top_1st,1
747946,Bot_1st,0
747946,Top_1st,1
747947,Bot_1st,1
747947,Top_1st,1
747948,Bot_1st,1
747948,Top_1st,0
747953,Bot_1st,0
747953,Top_1st,1
747955,Bot_1st,0
747955,Top_1st,1
747956,Bot_1st,1
747956,Top_1st,1
747957,Bot_1st,0
747957,Top_1st,0
747958,Bot_1st,1
747958,Top_1st,0
747959,Bot_1st,1
747959,Top_1st,1
747960,Bot_1st,1
747960,Top_1st,1
747961,Bot_1st,1
747961,Top_1st,1
747962,Bot_1st,1
747962,Top_1st,1
747963,Bot_1st,1
747963,Top_1st,1
748338,Bot_1st,1
748338,Top_1st,1
748339,Bot_1st,1
748339,Top_1st,1
748534,Bot_1st,0
748534,Top_1st,0
748535,Bot_1st,1
748535,Top_1st,0
748537,Bot_1st,0
748537,Top_1st,1
748538,Bot_1st,1
748538,Top_1st,1
748539,Bot_1st,0
748539,Top_1st,1
748540,Bot_1st,1
748540,Top_1st,0
748541,Bot_1st,0
748541,Top_1st,0
748542,Bot_1st,1
748542,Top_1st,0
748543,Bot_1st,1
748543,Top_1st,1
748544,Bot_1st,0
748544,Top_1st,1
748545,Bot_1st,0
748545,Top_1st,1
748546,Bot_1st,1
748546,Top_1st,1
748547,Bot_1st,1
748547,Top_1st,1
748548,Bot_1st,0
748548,Top_1st,1
748549,Bot_1st,1
748549,Top_1st,0
748550,Bot_1st,0
748550,Top_1st,1
748551,Bot_1st,0
748551,Top_1st,1
748552,Bot_1st,0
748552,Top_1st,0
748553,Bot_1st,0
748553,Top_1st,1
748555,Bot_1st,1
748555,Top_1st,1
748556,Bot_1st,1
748556,Top_1st,1
748557,Bot_1st,0
748557,Top_1st,0
748561,Bot_1st,1
748561,Top_1st,0
748562,Bot_1st,0
748562,Top_1st,1
748563,Bot_1st,0
748563,Top_1st,1
748564,Bot_1st,0
748564,Top_1st,1
748565,Bot_1st,1
748565,Top_1st,1
748566,Bot_1st,1
748566,Top_1st,0
748567,Bot_1st,1
748567,Top_1st,1
748568,Bot_1st,1
748568,Top_1st,1
748569,Bot_1st,1
748569,Top_1st,1
748572,Bot_1st,1
748572,Top_1st,1
748573,Bot_1st,1
748573,Top_1st,1
748575,Bot_1st,0
748575,Top_1st,0
748577,Bot_1st,1
748577,Top_1st,0
748578,Bot_1st,1
748578,Top_1st,0
748580,Bot_1st,1
748580,Top_1st,1
748581,Bot_1st,1
748581,Top_1st,1
748582,Bot_1st,1
748582,Top_1st,0
748583,Bot_1st,1
748583,Top_1st,1
748585,Bot_1st,1
748585,Top_1st,1
748868,Bot_1st,1
748868,Top_1st,0
775294,Bot_1st,1
775294,Top_1st,0
775296,Bot_1st,1
775296,Top_1st,0
775297,Bot_1st,0
775297,Top_1st,1
775298,Bot_1st,0
775298,Top_1st,1
775299,Bot_1st,1
775299,Top_1st,1
775300,Bot_1st,1
775300,Top_1st,0
775302,Bot_1st,1
775302,Top_1st,1
775303,Bot_1st,1
775303,Top_1st,1
775305,Bot_1st,1
775305,Top_1st,0
775306,Bot_1st,0
775306,Top_1st,1
775307,Bot_1st,1
775307,Top_1st,0
775309,Bot_1st,0
775309,Top_1st,1
775310,Bot_1st,1
775310,Top_1st,0
775311,Bot_1st,1
775311,Top_1st,1
775312,Bot_1st,1
775312,Top_1st,0
775313,Bot_1st,1
775313,Top_1st,0
775314,Bot_1st,1
775314,Top_1st,1
775316,Bot_1st,0
775316,Top_1st,0
775317,Bot_1st,1
775317,Top_1st,0
775318,Bot_1st,1
775318,Top_1st,0
775319,Bot_1st,1
775319,Top_1st,1
775320,Bot_1st,0
775320,Top_1st,1
775321,Bot_1st,0
775321,Top_1st,1
775322,Bot_1st,0
775322,Top_1st,1
775323,Bot_1st,1
775323,Top_1st,1
775324,Bot_1st,1
775324,Top_1st,1
775325,Bot_1st,0
775325,Top_1st,0
775326,Bot_1st,1
775326,Top_1st,0
775327,Bot_1st,1
775327,Top_1st,1
775328,Bot_1st,1
775328,Top_1st,0
775329,Bot_1st,0
775329,Top_1st,0
775331,Bot_1st,0
775331,Top_1st,1
775332,Bot_1st,0
775332,Top_1st,0
775333,Bot_1st,1
775333,Top_1st,1
775334,Bot_1st,1
775334,Top_1st,0
775336,Bot_1st,1
775336,Top_1st,1
775337,Bot_1st,1
775337,Top_1st,1
775339,Bot_1st,1
775339,Top_1st,1
775340,Bot_1st,1
775340,Top_1st,0
775341,Bot_1st,0
775341,Top_1st,1
775343,Bot_1st,0
775343,Top_1st,1
775344,Bot_1st,0
775344,Top_1st,0
775345,Bot_1st,0
775345,Top_1st,1
777691,Bot_1st,1
777691,Top_1st,1
777693,Bot_1st,1
777693,Top_1st,0
777694,Bot_1st,0
777694,Top_1st,0
777695,Bot_1st,0
777695,Top_1st,0
777696,Bot_1st,0
777696,Top_1st,1
777697,Bot_1st,1
777697,Top_1st,0
777698,Bot_1st,1
777698,Top_1st,1
777699,Bot_1st,1
777699,Top_1st,0
777700,Bot_1st,1
777700,Top_1st,1
777701,Bot_1st,1
777701,Top_1st,1
777702,Bot_1st,1
777702,Top_1st,1
777703,Bot_1st,1
777703,Top_1st,0
777704,Bot_1st,1
777704,Top_1st,0
777705,Bot_1st,1
777705,Top_1st,1
777706,Bot_1st,1
777706,Top_1st,0
777707,Bot_1st,0
777707,Top_1st,1
777708,Bot_1st,1
777708,Top_1st,1
777709,Bot_1st,1
777709,Top_1st,0
777710,Bot_1st,1
777710,Top_1st,1
777711,Bot_1st,1
777711,Top_1st,1
777712,Bot_1st,0
777712,Top_1st,1
777713,Bot_1st,1
777713,Top_1st,1
777714,Bot_1st,0
777714,Top_1st,1
777715,Bot_1st,0
777715,Top_1st,1
777716,Bot_1st,1
777716,Top_1st,0
777717,Bot_1st,0
777717,Top_1st,1
777718,Bot_1st,1
777718,Top_1st,0
777719,Bot_1st,1
777719,Top_1st,1
777720,Bot_1st,0
777720,Top_1st,0
777721,Bot_1st,1
777721,Top_1st,0
777722,Bot_1st,1
777722,Top_1st,0
777723,Bot_1st,1
777723,Top_1st,0
777724,Bot_1st,1
777724,Top_1st,1
777725,Bot_1st,0
777725,Top_1st,1
777726,Bot_1st,0
777726,Top_1st,1
777727,Bot_1st,0
777727,Top_1st,0
777728,Bot_1st,1
777728,Top_1st,1
777729,Bot_1st,1
777729,Top_1st,0
777730,Bot_1st,0
777730,Top_1st,0
777731,Bot_1st,1
777731,Top_1st,0
777732,Bot_1st,1
777732,Top_1st,1
777733,Bot_1st,1
777733,Top_1st,0
777734,Bot_1st,0
777734,Top_1st,1
777735,Bot_1st,0
777735,Top_1st,1
777736,Bot_1st,0
777736,Top_1st,1
777737,Bot_1st,1
777737,Top_1st,1
777738,Bot_1st,1
777738,Top_1st,1
777739,Bot_1st,1
777739,Top_1st,0
777740,Bot_1st,1
777740,Top_1st,1
777741,Bot_1st,1
777741,Top_1st,1
777742,Bot_1st,1
777742,Top_1st,1
777743,Bot_1st,1
777743,Top_1st,0
777744,Bot_1st,1
777744,Top_1st,1
777745,Bot_1st,1
777745,Top_1st,1
777746,Bot_1st,1
777746,Top_1st,1
777747,Bot_1st,1
777747,Top_1st,0
777748,Bot_1st,0
777748,Top_1st,1
777749,Bot_1st,1
777749,Top_1st,1
777750,Bot_1st,0
777750,Top_1st,0
777751,Bot_1st,1
777751,Top_1st,0
777752,Bot_1st,1
777752,Top_1st,1
777753,Bot_1st,1
777753,Top_1st,1
777754,Bot_1st,0
777754,Top_1st,1
777755,Bot_1st,1
777755,Top_1st,1
777756,Bot_1st,1
777756,Top_1st,1
777757,Bot_1st,1
777757,Top_1st,0
777758,Bot_1st,1
777758,Top_1st,0
777759,Bot_1st,0
777759,Top_1st,1
777760,Bot_1st,0
777760,Top_1st,1
777761,Bot_1st,1
777761,Top_1st,1
777762,Bot_1st,1
777762,Top_1st,0
777763,Bot_1st,1
777763,Top_1st,0
777764,Bot_1st,1
777764,Top_1st,0
777765,Bot_1st,1
777765,Top_1st,0
777766,Bot_1st,1
777766,Top_1st,1
777767,Bot_1st,1
777767,Top_1st,0
777768,Bot_1st,1
777768,Top_1st,1
777769,Bot_1st,0
777769,Top_1st,1
777770,Bot_1st,1
777770,Top_1st,1
777771,Bot_1st,1
777771,Top_1st,0
777772,Bot_1st,1
777772,Top_1st,1
777773,Bot_1st,1
777773,Top_1st,1
777774,Bot_1st,1
777774,Top_1st,1
777775,Bot_1st,1
777775,Top_1st,1
777776,Bot_1st,0
777776,Top_1st,1
777777,Bot_1st,0
777777,Top_1st,0
777778,Bot_1st,0
777778,Top_1st,0
777779,Bot_1st,1
777779,Top_1st,1
777780,Bot_1st,0
777780,Top_1st,0
777781,Bot_1st,0
777781,Top_1st,1
777782,Bot_1st,1
777782,Top_1st,1
777783,Bot_1st,1
777783,Top_1st,1
777784,Bot_1st,1
777784,Top_1st,1
777785,Bot_1st,1
777785,Top_1st,1
777786,Bot_1st,1
777786,Top_1st,1
777787,Bot_1st,1
777787,Top_1st,0
777788,Bot_1st,1
777788,Top_1st,0
777789,Bot_1st,0
777789,Top_1st,0
777790,Bot_1st,0
777790,Top_1st,1
777791,Bot_1st,1
777791,Top_1st,1
777792,Bot_1st,1
777792,Top_1st,1
777793,Bot_1st,1
777793,Top_1st,0
777794,Bot_1st,1
777794,Top_1st,0
777795,Bot_1st,1
777795,Top_1st,0
777796,Bot_1st,1
777796,Top_1st,0
777797,Bot_1st,0
777797,Top_1st,0
777798,Bot_1st,0
777798,Top_1st,0
777799,Bot_1st,0
777799,Top_1st,1
777800,Bot_1st,1
777800,Top_1st,0
777801,Bot_1st,0
777801,Top_1st,0
777802,Bot_1st,1
777802,Top_1st,1
777803,Bot_1st,1
777803,Top_1st,1
777804,Bot_1st,0
777804,Top_1st,1
777805,Bot_1st,1
777805,Top_1st,0
777806,Bot_1st,0
777806,Top_1st,1
777807,Bot_1st,1
777807,Top_1st,1
777808,Bot_1st,1
777808,Top_1st,0
777809,Bot_1st,1
777809,Top_1st,1
777810,Bot_1st,1
777810,Top_1st,0
777811,Bot_1st,1
777811,Top_1st,0
777812,Bot_1st,1
777812,Top_1st,1
777813,Bot_1st,1
777813,Top_1st,1
777814,Bot_1st,1
777814,Top_1st,1
777815,Bot_1st,1
777815,Top_1st,1
777816,Bot_1st,0
777816,Top_1st,0
777817,Bot_1st,0
777817,Top_1st,0
777818,Bot_1st,1
777818,Top_1st,1
777819,Bot_1st,1
777819,Top_1st,1
777820,Bot_1st,1
777820,Top_1st,1
777821,Bot_1st,0
777821,Top_1st,0
777822,Bot_1st,1
777822,Top_1st,1
777823,Bot_1st,1
777823,Top_1st,1
777824,Bot_1st,0
777824,Top_1st,1
777826,Bot_1st,0
777826,Top_1st,0
777827,Bot_1st,0
777827,Top_1st,0
777828,Bot_1st,0
777828,Top_1st,0
777829,Bot_1st,0
777829,Top_1st,1
777830,Bot_1st,1
777830,Top_1st,1
777831,Bot_1st,0
777831,Top_1st,1
777832,Bot_1st,1
777832,Top_1st,1
777833,Bot_1st,1
777833,Top_1st,1
777834,Bot_1st,1
777834,Top_1st,0
777835,Bot_1st,1
777835,Top_1st,0
777836,Bot_1st,1
777836,Top_1st,1
777837,Bot_1st,0
777837,Top_1st,1
777838,Bot_1st,1
777838,Top_1st,0
777840,Bot_1st,0
777840,Top_1st,1
777841,Bot_1st,1
777841,Top_1st,0
777842,Bot_1st,0
777842,Top_1st,1
777843,Bot_1st,0
777843,Top_1st,1
777844,Bot_1st,0
777844,Top_1st,0
777845,Bot_1st,1
777845,Top_1st,1
777846,Bot_1st,1
777846,Top_1st,1
777847,Bot_1st,0
777847,Top_1st,1
777848,Bot_1st,0
777848,Top_1st,1
777849,Bot_1st,0
777849,Top_1st,0
777850,Bot_1st,0
777850,Top_1st,1
777851,Bot_1st,0
777851,Top_1st,0
777852,Bot_1st,1
777852,Top_1st,0
777853,Bot_1st,1
777853,Top_1st,1
777854,Bot_1st,0
777854,Top_1st,1
777855,Bot_1st,0
777855,Top_1st,1
777856,Bot_1st,1
777856,Top_1st,1
777857,Bot_1st,1
777857,Top_1st,0
777858,Bot_1st,1
777858,Top_1st,1
777859,Bot_1st,1
777859,Top_1st,1
777860,Bot_1st,1
777860,Top_1st,0
777861,Bot_1st,1
777861,Top_1st,1
777862,Bot_1st,1
777862,Top_1st,0
777863,Bot_1st,1
777863,Top_1st,1
777864,Bot_1st,1
777864,Top_1st,1
777865,Bot_1st,0
777865,Top_1st,1
777866,Bot_1st,0
777866,Top_1st,1
777867,Bot_1st,1
777867,Top_1st,1
777868,Bot_1st,1
777868,Top_1st,0
777869,Bot_1st,0
777869,Top_1st,0
777870,Bot_1st,1
777870,Top_1st,0
777871,Bot_1st,1
777871,Top_1st,1
777872,Bot_1st,1
777872,Top_1st,1
777873,Bot_1st,1
777873,Top_1st,1
777874,Bot_1st,1
777874,Top_1st,0
777875,Bot_1st,0
777875,Top_1st,1
777876,Bot_1st,1
777876,Top_1st,1
777877,Bot_1st,1
777877,Top_1st,1
777878,Bot_1st,1
777878,Top_1st,0
777879,Bot_1st,0
777879,Top_1st,1
777880,Bot_1st,0
777880,Top_1st,1
777881,Bot_1st,0
777881,Top_1st,1
777882,Bot_1st,0
777882,Top_1st,1
777883,Bot_1st,1
777883,Top_1st,1
777884,Bot_1st,1
777884,Top_1st,1
777885,Bot_1st,1
777885,Top_1st,0
777886,Bot_1st,1
777886,Top_1st,1
777887,Bot_1st,1
777887,Top_1st,1
777888,Bot_1st,0
777888,Top_1st,0
777889,Bot_1st,1
777889,Top_1st,1
777890,Bot_1st,1
777890,Top_1st,1
777891,Bot_1st,0
777891,Top_1st,0
777892,Bot_1st,0
777892,Top_1st,1
777893,Bot_1st,0
777893,Top_1st,1
777894,Bot_1st,1
777894,Top_1st,0
